TraceNo.;Real duration (ms);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained);Iteration;Time passed;Real remaining;Pred (process avg);Pred (state single);Pred (state list);Pred (state set);Pred (Pnet simple);Pred (Pnet constrained);Error (process avg);Error (state single);Error (state list);Error (state set);Error (Pnet simple);Error (Pnet constrained)
0;29948064;0;0;29948064;994258776;994258776;994258776;994258776;947872786;1048729746;964310712;964310712;964310712;964310712;917924722;1018781682
1;1099098156;0;0;1099098156;994258776;994258776;994258776;994258776;1020182998;1009735345;-104839380;-104839380;-104839380;-104839380;-78915158;-89362811;1;198851755;900246401;795407021;1854946740;1854946740;1854946740;1692842868;2083860273;-104839380;954700339;954700339;954700339;792596467;1183613872;2;397703510;701394646;596555266;1656094985;1656094985;1656094985;1652025253;1991648360;-104839380;954700339;954700339;954700339;950630607;1290253714;3;596555265;502542891;397703511;1457243230;1457243230;1457243230;1391837172;1953256717;-104839380;954700339;954700339;954700339;889294281;1450713826;4;795407020;303691136;198851756;1258391475;1258391475;1258391475;1171184793;1970258074;-104839380;954700339;954700339;954700339;867493657;1666566938;5;994258775;104839381;1;1059539720;1059539720;1059539720;969814060;2003929719;-104839380;954700339;954700339;954700339;864974679;1899090338
2;22748110;0;0;22748110;994258776;994258776;994258776;994258776;966672654;987479361;971510666;971510666;971510666;971510666;943924544;964731251
3;101582548;0;0;101582548;994258776;994258776;994258776;994258776;996881882;1033078519;892676228;892676228;892676228;892676228;895299334;931495971
4;85657392;0;0;85657392;994258776;994258776;994258776;994258776;957411475;896932452;908601384;908601384;908601384;908601384;871754083;811275060
5;114428045;0;0;114428045;994258776;994258776;994258776;994258776;939271346;1156737234;879830731;879830731;879830731;879830731;824843301;1042309189
6;205379836;0;0;205379836;994258776;994258776;994258776;994258776;986098125;996458489;788878940;788878940;788878940;788878940;780718289;791078653;1;198851755;6528081;795407021;795406538;795406538;795406538;858198504;1091039829;788878940;788878457;788878457;788878457;851670423;1084511748
7;110861320;0;0;110861320;994258776;994258776;994258776;994258776;991298948;1167459067;883397456;883397456;883397456;883397456;880437628;1056597747
8;6592365268;0;0;6592365268;994258776;994258776;994258776;994258776;1044309356;957598218;-5598106492;-5598106492;-5598106492;-5598106492;-5548055912;-5634767050;1;198851755;6393513513;795407021;1834859264;1834859264;1834859264;1760868597;2041161970;-5598106492;-4558654249;-4558654249;-4558654249;-4632644916;-4352351543;2;397703510;6194661758;596555266;1636007509;1636007509;1636007509;1629870404;1978307073;-5598106492;-4558654249;-4558654249;-4558654249;-4564791354;-4216354685;3;596555265;5995810003;397703511;1437155754;1437155754;1437155754;1430277433;1999014810;-5598106492;-4558654249;-4558654249;-4558654249;-4565532570;-3996795193;4;795407020;5796958248;198851756;1238303999;1238303999;1238303999;1178008981;2017123567;-5598106492;-4558654249;-4558654249;-4558654249;-4618949267;-3779834681;5;994258775;5598106493;1;1039452244;1039452244;1039452244;1074334767;1921138679;-5598106492;-4558654249;-4558654249;-4558654249;-4523771726;-3676967814;6;1193110530;5399254738;0;950985347;1952634859;1952634859;0;2074822896;-5399254738;-4448269391;-3446619879;-3446619879;-5399254738;-3324431842;7;1391962285;5200402983;0;752133592;1753783104;1753783104;0;2056840853;-5200402983;-4448269391;-3446619879;-3446619879;-5200402983;-3143562130;8;1590814040;5001551228;0;553281837;1554931349;1554931349;0;2180447346;-5001551228;-4448269391;-3446619879;-3446619879;-5001551228;-2821103882;9;1789665795;4802699473;0;354430082;1356079594;1356079594;0;2052808935;-4802699473;-4448269391;-3446619879;-3446619879;-4802699473;-2749890538
9;996894184;0;0;996894184;994258776;994258776;994258776;994258776;1086695176;1030444566;-2635408;-2635408;-2635408;-2635408;89800992;33550382;1;198851755;798042429;795407021;1900612285;1900612285;1900612285;1845791862;1984196488;-2635408;1102569856;1102569856;1102569856;1047749433;1186154059;2;397703510;599190674;596555266;1701760530;1701760530;1701760530;1664352296;1942595714;-2635408;1102569856;1102569856;1102569856;1065161622;1343405040;3;596555265;400338919;397703511;1502908775;1502908775;1502908775;1499746982;1970559446;-2635408;1102569856;1102569856;1102569856;1099408063;1570220527;4;795407020;201487164;198851756;1304057020;1304057020;1304057020;1304043176;1995966385;-2635408;1102569856;1102569856;1102569856;1102556012;1794479221;5;994258775;2635409;1;1105205265;1105205265;1105205265;1137842251;2004454479;-2635408;1102569856;1102569856;1102569856;1135206842;2001819070
